Year (negative values = BC),Temp interpolated,CO2 interpolated,N2O interpolated,Methane interpolated
-123433,1.9,275.46000000000004,263.24375000000003,644.9916666875
-123389,0.96,274.64,263.225,644.4333333500001
-123347,1.44,273.82,263.20625,643.8750000125001
-123312,1.5899999999999999,273.0,263.1875,643.3166666750001
-123306,1.74,273.95714285714286,263.16875,642.7583333375001
-123274,1.875,274.9142857142857,263.15,642.2
-123265,2.01,275.87142857142857,263.13125,642.1238095285714
-123222,1.27,276.8285714285714,263.1125,642.0476190571429
-123178,0.92,277.7857142857143,263.09375,641.9714285857143
-123138,2.05,278.74285714285713,263.075,641.8952381142858
-123131,1.43,279.7,263.05625,641.8190476428572
-123092,0.81,278.4818181818182,263.0375,641.7428571714287
-123070,0.91,277.26363636363635,263.01875,641.6666667000001
-123068,1.01,276.04545454545456,263.0,639.5142857428572
-123051,1.11,274.8272727272727,263.1307692307692,637.3619047857144
-123010,2.23,273.6090909090909,263.26153846153846,635.2095238285715
-122970,1.57,272.3909090909091,263.39230769230767,633.0571428714286
-122931,2.73,271.1727272727273,263.5230769230769,630.9047619142857
-122891,2.1,269.95454545454544,263.65384615384613,628.7523809571429
-122872,1.905,268.73636363636365,263.7846153846154,626.6
-122848,1.71,267.5181818181818,263.9153846153846,627.5
-122839,1.155,266.3,264.04615384615386,628.4
-122803,0.6,266.3176470588235,264.17692307692306,629.3
-122761,0.87,266.3352941176471,264.3076923076923,630.2
-122720,2.13,266.3529411764706,264.4384615384615,631.1
-122703,2.0366666666666666,266.3705882352941,264.5692307692308,632.0
-122702,1.9433333333333334,266.38823529411764,264.7,630.725
-122677,1.85,266.4058823529412,264.5235294117647,629.45
-122635,0.84,266.4235294117647,264.3470588235294,628.175
-122592,1.54,266.44117647058823,264.17058823529413,626.9
-122551,1.39,266.4588235294118,263.99411764705883,625.625
-122512,2.92,266.4764705882353,263.8176470588235,624.3499999999999
-122473,2.11,266.49411764705883,263.6411764705882,623.0749999999999
-122439,2.295,266.5117647058824,263.4647058823529,621.8
-122435,2.48,266.5294117647059,263.2882352941176,621.7481481444444
-122395,1.93,266.5470588235294,263.11176470588236,621.6962962888888
-122359,3.66,266.56470588235294,262.93529411764706,621.6444444333333
-122323,2.96,266.5823529411765,262.75882352941176,621.5925925777777
-122307,2.73,266.6,262.58235294117645,621.5407407222222
-122285,2.5,267.65,262.40588235294115,621.4888888666666
-122263,3.135,268.7,262.22941176470584,621.4370370111111
-122250,3.77,268.90263157894736,262.0529411764706,621.3851851555555
-122243,3.29,269.10526315789474,261.8764705882353,621.3333332999999
-122239,2.81,269.3078947368421,261.7,620.2142856857142
-122213,2.33,269.51052631578943,261.712,619.0952380714285
-122174,2.46,269.7131578947368,261.724,617.9761904571428
-122136,2.51,269.9157894736842,261.736,616.8571428428571
-122091,0.83,270.11842105263156,261.748,615.7380952285714
-122050,1.62,270.32105263157894,261.76,614.6190476142857
-122048,2.045,270.5236842105263,261.772,613.5
-122011,2.47,270.7263157894737,261.784,613.1
-121971,2.04,270.92894736842106,261.796,612.7
-121932,2.31,271.1315789473684,261.808,612.3
-121895,3.12,271.33421052631576,261.82,611.9
-121855,1.52,271.53684210526313,261.832,611.5
-121850,1.92,271.7394736842105,261.844,611.1
-121815,2.32,271.9421052631579,261.856,611.9666666666667
-121776,2.3,272.14473684210526,261.868,612.8333333333334
-121737,2.73,272.34736842105264,261.88,613.7
-121699,2.39,272.55,261.892,614.5666666666666
-121657,1.3,272.75263157894733,261.904,615.4333333333333
-121639,1.3900000000000001,272.9552631578947,261.916,616.3
-121616,1.48,273.1578947368421,261.928,616.0833333333333
-121577,3.01,273.36052631578946,261.94,615.8666666666667
-121536,1.48,273.56315789473683,261.952,615.65
-121496,2.2,273.7657894736842,261.964,615.4333333333333
-121455,1.09,273.9684210526316,261.976,615.2166666666667
-121438,1.5766666666666667,274.1710526315789,261.988,615.0
-121436,2.0633333333333335,274.3736842105263,262.0,614.0428571428571
-121413,2.55,274.57631578947365,261.98333333333335,613.0857142857143
-121373,1.29,274.77894736842103,261.9666666666667,612.1285714285714
-121331,1.74,274.9815789473684,261.95,611.1714285714286
-121292,2.37,275.1842105263158,261.93333333333334,610.2142857142857
-121252,2.45,275.38684210526316,261.9166666666667,609.2571428571429
-121231,1.485,275.58947368421053,261.9,608.3
-121210,0.52,275.79210526315785,261.8833333333333,608.0904761857142
-121168,2.32,275.9947368421052,261.8666666666667,607.8809523714285
-121127,1.65,276.1973684210526,261.85,607.6714285571428
-121120,1.895,276.4,261.83333333333337,607.4619047428571
-121088,2.14,276.2208333333333,261.81666666666666,607.2523809285714
-121054,2.1233333333333335,276.04166666666663,261.8,607.0428571142857
-121052,2.1066666666666665,275.86249999999995,261.86,606.8333332999999
-121049,2.09,275.68333333333334,261.92,606.7857142571428
-121008,2.44,275.50416666666666,261.98,606.7380952142856
-120967,1.07,275.325,262.04,606.6904761714285
-120927,2.34,275.1458333333333,262.1,606.6428571285714
-120890,2.71,274.96666666666664,262.16,606.5952380857143
-120851,2.53,274.7875,262.22,606.5476190428571
-120817,2.09,274.60833333333335,262.28,606.5
-120811,1.65,274.4291666666667,262.34,605.5625
-120771,2.06,274.25,262.4,604.625
-120731,2.21,274.0708333333333,262.46,603.6875
-120691,2.06,273.89166666666665,262.52,602.75
-120651,1.78,273.7125,262.58,601.8125
-120610,1.73,273.53333333333336,262.64,600.875
-120606,1.8166666666666667,273.3541666666667,262.7,599.9375
-120605,1.9033333333333333,273.175,262.25,599.0
-120568,1.99,272.99583333333334,261.8,600.88
-120528,1.66,272.81666666666666,261.35,602.76
-120485,1.28,272.63750000000005,260.9,604.64
-120445,2.18,272.45833333333337,260.45,606.52
-120406,2.71,272.2791666666667,260.0,608.4
-120394,2.215,272.1,259.55,608.2476190428571
-120366,1.72,272.23414634146343,259.1,608.0952380857143
-120327,2.31,272.36829268292684,258.65,607.9428571285714
-120287,2.06,272.50243902439024,258.2,607.7904761714285
-120245,1.8,272.6365853658537,257.75,607.6380952142856
-120211,1.61,272.7707317073171,257.3,607.4857142571428
-120210,1.42,272.9048780487805,257.62307692307695,607.3333332999999
-120202,1.23,273.0390243902439,257.94615384615383,607.5611110833333
-120160,1.71,273.17317073170733,258.2692307692308,607.7888888666666
-120118,1.09,273.30731707317074,258.5923076923077,608.0166666499999
-120075,1.5,273.44146341463414,258.9153846153846,608.2444444333333
-120032,1.24,273.5756097560976,259.23846153846154,608.4722222166668
-119997,0.855,273.709756097561,259.5615384615385,608.7
-119987,0.47,273.8439024390244,259.8846153846154,607.7833333333334
-119945,1.46,273.9780487804878,260.2076923076923,606.8666666666667
-119905,2.14,274.11219512195123,260.53076923076924,605.95
-119864,1.69,274.24634146341464,260.8538461538462,605.0333333333334
-119823,1.52,274.38048780487804,261.17692307692306,604.1166666666667
-119791,1.595,274.5146341463415,261.5,603.2
-119782,1.67,274.6487804878049,261.82307692307694,604.3000000000001
-119743,2.36,274.7829268292683,262.1461538461538,605.4
-119702,2.23,274.9170731707317,262.46923076923076,606.5
-119661,0.98,275.05121951219513,262.7923076923077,607.6
-119620,1.68,275.18536585365854,263.1153846153846,608.6999999999999
-119586,2.28,275.319512195122,263.4384615384615,609.8
-119582,2.88,275.4536585365854,263.76153846153846,610.3333333333333
-119542,1.87,275.5878048780488,264.0846153846154,610.8666666666667
-119502,2.33,275.7219512195122,264.4076923076923,611.4
-119462,1.55,275.8560975609756,264.7307692307692,611.9333333333333
-119420,1.37,275.99024390243903,265.05384615384617,612.4666666666667
-119384,1.4300000000000002,276.12439024390244,265.37692307692305,613.0
-119383,1.49,276.2585365853659,265.7,611.2571428571429
-119377,1.55,276.3926829268293,265.8066666666667,609.5142857142857
-119336,1.38,276.5268292682927,265.9133333333333,607.7714285714286
-119294,1.39,276.6609756097561,266.02,606.0285714285714
-119252,1.22,276.7951219512195,266.12666666666667,604.2857142857142
-119212,2.49,276.92926829268293,266.23333333333335,602.5428571428571
-119173,1.7850000000000001,277.06341463414634,266.34,600.8
-119171,1.08,277.1975609756098,266.44666666666666,600.4499999999999
-119127,1.15,277.3317073170732,266.55333333333334,600.0999999999999
-119090,2.5,277.4658536585366,266.66,599.75
-119067,2.185,277.6,266.76666666666665,599.4
-119049,1.87,277.00952380952384,266.87333333333333,599.05
-119008,1.58,276.41904761904766,266.98,598.7
-118967,1.42,275.8285714285714,267.0866666666667,598.35
-118964,1.4766666666666666,275.23809523809524,267.1933333333333,598.0
-118963,1.5333333333333334,274.64761904761906,267.3,600.55
-118925,1.59,274.0571428571429,266.90909090909093,603.1
-118883,1.31,273.4666666666667,266.5181818181818,605.65
-118842,1.85,272.87619047619046,266.1272727272727,608.1999999999999
-118800,1.12,272.2857142857143,265.73636363636365,610.75
-118763,1.07,271.6952380952381,265.3454545454546,613.3
-118757,1.02,271.1047619047619,264.95454545454544,610.0666666714285
-118714,1.28,270.51428571428573,264.56363636363636,606.8333333428571
-118670,0.96,269.92380952380955,264.1727272727273,603.6000000142857
-118626,0.71,269.3333333333333,263.7818181818182,600.3666666857143
-118582,0.99,268.74285714285713,263.3909090909091,597.1333333571429
-118548,1.1199999999999999,268.15238095238095,263.0,593.9000000285715
-118546,1.25,267.56190476190477,262.95,590.6666667000001
-118541,1.38,266.9714285714286,262.9,587.8083333625001
-118498,1.14,266.38095238095235,262.85,584.950000025
-118454,0.79,265.79047619047617,262.8,582.0916666875
-118432,1.13,265.2,262.75,579.2333333500001
-118412,1.47,265.5190476190476,262.7,576.3750000125
-118370,1.25,265.8380952380952,262.65,573.516666675
-118329,1.54,266.15714285714284,262.6,570.6583333374999
-118323,1.72,266.4761904761905,262.55,567.8
-118288,1.9,266.79523809523806,262.5,569.3733333399999
-118245,0.59,267.1142857142857,262.45,570.94666668
-118202,1.98,267.43333333333334,262.40000000000003,572.52000002
-118160,0.59,267.7523809523809,262.35,574.0933333600001
-118119,0.8599999999999999,268.07142857142856,262.3,575.6666667000001
-118117,1.13,268.3904761904762,261.98,574.3428571714286
-118072,0.84,268.7095238095238,261.66,573.0190476428572
-118027,0.11,269.0285714285714,261.34000000000003,571.6952381142858
-117981,0.47,269.34761904761905,261.02000000000004,570.3714285857143
-117937,1.13,269.66666666666663,260.7,569.0476190571428
-117894,0.66,269.98571428571427,260.38,567.7238095285715
-117891,0.71,270.3047619047619,260.06,566.4
-117851,0.76,270.6238095238095,259.74,567.0857142857143
-117810,2.11,270.9428571428571,259.42,567.7714285714286
-117769,1.25,271.26190476190476,259.1,568.4571428571429
-117725,0.89,271.58095238095234,258.78000000000003,569.1428571428571
-117722,0.585,271.9,258.46000000000004,569.8285714285714
-117680,0.28,271.96206896551723,258.14,570.5142857142857
-117679,0.8250000000000001,272.0241379310345,257.82,571.2
-117638,1.37,272.0862068965517,257.5,570.26
-117594,0.67,272.14827586206894,257.18,569.32
-117551,1.29,272.2103448275862,256.86,568.38
-117505,0.12,272.27241379310345,256.54,567.44
-117462,-0.10500000000000001,272.33448275862065,256.22,566.5
-117457,-0.33,272.3965517241379,255.9,571.33333334
-117413,0.87,272.45862068965516,255.58,576.16666668
-117367,0.3,272.5206896551724,255.26000000000002,581.00000002
-117322,0.28,272.5827586206896,254.94,585.8333333600001
-117290,0.42666666666666664,272.6448275862069,254.62,590.6666667000001
-117289,0.5733333333333333,272.7068965517241,254.3,589.1458333625001
-117277,0.72,272.7689655172414,255.81538461538463,587.6250000250001
-117232,0.19,272.8310344827586,257.33076923076925,586.1041666875001
-117186,0.32,272.89310344827584,258.84615384615387,584.58333335
-117142,0.61,272.9551724137931,260.3615384615385,583.0625000125
-117097,0.56,273.01724137931035,261.8769230769231,581.541666675
-117055,1.6,273.07931034482755,263.3923076923077,580.0208333375
-117013,0.88,273.1413793103448,264.9076923076923,578.5
-117012,0.16,273.20344827586206,266.4230769230769,578.3611111166667
-116967,1.33,273.2655172413793,267.9384615384615,578.2222222333334
-116924,0.41,273.3275862068965,269.45384615384614,578.08333335
-116879,0.29,273.38965517241377,270.96923076923076,577.9444444666667
-116832,-0.19,273.451724137931,272.4846153846154,577.8055555833334
-116793,0.27999999999999997,273.5137931034483,274.0,577.6666667000001
-116788,0.75,273.5758620689655,273.78,575.9142857428571
-116741,-0.07,273.63793103448273,273.56,574.1619047857143
-116699,-0.21,273.7,273.34,572.4095238285714
-116692,-0.35,273.4653846153846,273.12,570.6571428714286
-116645,-0.09,273.2307692307692,272.9,568.9047619142857
-116598,0.16,272.99615384615385,272.68,567.1523809571429
-116559,-0.165,272.76153846153846,272.46,565.4
-116551,-0.49,272.5269230769231,272.24,567.2952381
-116506,0.7,272.2923076923077,272.02,569.1904762
-116462,0.5,272.0576923076923,271.8,571.0857143000001
-116416,0.43,271.82307692307694,271.58,572.9809524
-116368,-0.7,271.58846153846156,271.36,574.8761905
-116321,-0.32,271.3538461538462,271.14,576.7714286
-116319,-0.13999999999999999,271.1192307692308,270.92,578.6666667000001
-116318,0.040000000000000036,270.8846153846154,270.7,573.8142857428572
-116273,0.22,270.65,269.66363636363633,568.9619047857143
-116225,-0.9,270.4153846153846,268.6272727272727,564.1095238285715
-116178,0.05,270.1807692307692,267.59090909090907,559.2571428714286
-116137,1.14,269.94615384615383,266.55454545454546,554.4047619142858
-116094,0.73,269.71153846153845,265.5181818181818,549.5523809571429
-116085,1.055,269.4769230769231,264.4818181818182,544.7
-116051,1.38,269.2423076923077,263.44545454545454,545.36
-116004,-0.65,269.0076923076923,262.40909090909093,546.02
-115955,-0.87,268.7730769230769,261.3727272727273,546.6800000000001
-115907,0.09,268.53846153846155,260.33636363636367,547.34
-115865,-0.16,268.30384615384617,259.3,548.0
-115861,-0.41,268.0692307692308,259.20416666666665,547.85
-115815,0.4,267.8346153846154,259.10833333333335,547.7
-115800,-0.05499999999999999,267.6,259.0125,547.55
-115767,-0.51,267.4241379310345,258.9166666666667,547.4
-115720,-0.5,267.24827586206897,258.8208333333333,547.25
-115674,0.39,267.07241379310346,258.725,547.1
-115627,-0.37,266.89655172413796,258.62916666666666,546.95
-115580,-0.39,266.7206896551724,258.53333333333336,546.8000000000001
-115532,-0.2,266.5448275862069,258.4375,546.6500000000001
-115483,-0.76,266.3689655172414,258.3416666666667,546.5
-115435,-0.7,266.1931034482759,258.24583333333334,546.35
-115390,0.34,266.01724137931035,258.15,546.2
-115342,-0.32,265.84137931034485,258.0541666666667,544.0500000000001
-115295,-0.56,265.66551724137935,257.9583333333333,541.9
-115247,-0.5,265.4896551724138,257.8625,539.75
-115199,-0.56,265.3137931034483,257.76666666666665,537.6
-115152,0.04,265.1379310344828,257.67083333333335,535.4499999999999
-115145,-0.76,264.96206896551723,257.575,533.3
-115101,-1.56,264.78620689655173,257.4791666666667,535.0277777833332
-115051,-0.99,264.61034482758623,257.3833333333333,536.7555555666667
-115002,-0.43,264.4344827586207,257.2875,538.4833333500001
-114955,-0.79,264.2586206896552,257.19166666666666,540.2111111333334
-114906,-0.3,264.0827586206897,257.09583333333336,541.9388889166667
-114892,-1.005,263.9068965517241,257.0,543.6666667000001
-114855,-1.71,263.7310344827586,256.53846153846155,541.0555555833334
-114803,-1.32,263.5551724137931,256.0769230769231,538.4444444666667
-114754,-0.56,263.3793103448276,255.6153846153846,535.83333335
-114704,-1.19,263.20344827586206,255.15384615384616,533.2222222333334
-114652,-1.48,263.02758620689656,254.69230769230768,530.6111111166667
-114649,-1.54,262.85172413793106,254.23076923076923,528.0
-114600,-1.6,262.6758620689655,253.76923076923077,525.0416666625
-114551,-1.31,262.5,253.30769230769232,522.083333325
-114550,-1.02,262.81470588235294,252.84615384615384,519.1249999875
-114500,-1.24,263.1294117647059,252.3846153846154,516.16666665
-114450,-1.01,263.4441176470588,251.92307692307693,513.2083333125
